,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Day,Month,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Date,Content,year,Env_prlbm,Sent_lvl
1190,2588,2588,9928,26,9,10280,10290,11560,17895,Audrey李佳佳,2024年09月26日 15:08  来自 iPhone 16 Pro,新加坡 个酷热 地方，而 们 拔凉， 跟空调电费  钱一样 坐一会 会冻得发抖，所以大家 放一件羽绒服 座位上，因为 真冷,2024,1,-1
1191,2589,2589,9929,26,9,10281,10291,11561,17896,11爱吃肉_,2024年09月26日 14:55  来自 iPhone客户端,杭州这个温度外面 秋天 温度  永远 过冬天🥶,2024,1,-1
1192,2590,2590,9930,26,9,10282,10292,11562,17897,isydnney,2024年09月26日 13:11  来自 iPhone客户端,当  第 到公司掌握 空调遥控器之后姐们再  会被冻 发抖  香港·溢财中心,2024,1,-1
1193,2591,2591,9931,24,9,10283,10293,11563,17904,一一零八,2024年09月24日 14:31  来自 iPhone客户端,室外温度 度，体感温度 度，工位温度感觉 有 ➕度 顶 高温工作，人怎么可以有种成这样,2024,1,-1
1194,2593,2593,9933,24,9,10285,10295,11565,17909,拉布拉蝶儿,2024年09月24日 09:46,们那突然降温 吗， 走得急只穿 短袖，坐 工位上面已经快冻死 ，感觉再过几天 可以开制热模式,2024,1,-1
1195,2594,2594,9934,23,9,10286,10296,11567,17916,阿诺德的猫,2024年09月23日 13:31  来自 三星Galaxy S23 Ultra,成 降温 ，  有 同事穿长袖，有 同事加衬衫还有 同事搭披肩，而 还短袖短裤,2024,1,1
1196,2595,2595,9935,18,9,10287,10297,11568,17918,重温什么爱咋咋,2024年09月18日 20:49  来自 三星Galaxy S23,温度 . 度，简直像蒸桑拿一样，同事开 一家咖啡店，请喝饮料， 错 错,2024,1,-1
1197,2608,2608,11001,15,9,11396,11406,12733,19452,轩小窗,09月15日 16:09  来自 HUAWEI Pura 70 Pro+,走出 ，  一股烤火 味道 此时此刻，体感温度，还   昨天还好，可能 这样吧， 们 出去户外  实  太久高温，太久没出去,2023,1,-1
1198,2612,2612,11005,15,9,11400,11410,12737,19457,可月会儿,09月15日 14:49  来自 微博网页版,忙乎 满脸汗太热 ， 最高气温还  °早上来上班， 把东边窗户 遮阳帘放下来 到 中午，把南边  放下来这样  温度 会降很多 再加上 空调开 ，风扇开 ，还挺舒适美中 足  光线有点儿暗于 ， 点多 把东边 遮阳帘全拉上去 一会儿转头一看，呀，玻璃上全 喷上,2023,1,1
1199,2613,2613,12187,15,7,12616,12626,14000,20730,Eunwoiaa,07月15日 21:32  来自 iPhone客户端,来鸟第一天凌晨 点睡➕ 空调 度，结果  体温比天气温度还高,2023,1,-1
1200,2614,2614,12188,15,7,12617,12627,14001,20731,蝶落泪潸然,07月15日 21:27  来自 两木三泪超话,两木三泪  「工作碎笔」○ 写字楼物业自作主张限制空调温度 这两天，某人简直生无可恋 单间汗蒸，百般煎熬，手动扇风，无心工作 好 下午终于恢复正常供冷 体感舒适，自然心静 ○ 对异味极其敏感 某人，最大 容忍限度 同事  吃螺蛳粉 （若换成,2023,1,-1
1201,2615,2615,12189,15,7,12618,12628,14002,20732,宇运1998,07月15日 21:26  来自 荣耀Play6T,室外温度， 工作一天，晚上和媳妇去新开 一家店转转,2023,1,1
1202,2618,2618,12192,15,7,12623,12633,14008,20738,想和你走在初雪与月色交织的浪漫,07月15日 17:01  来自 iPhone 15 Pro,空调热得   缺氧 跑到车 开空调躺 等下班人  融化,2023,1,-1
1203,2619,2619,12193,15,7,12624,12634,14009,20739,兰德南卡,07月15日 16:45  来自 微博轻享版,公司近 冰山一角宗罪  .限制空调温度  让人调节温度，一  人这个天闷得 晕倒  .工作 刷有毒油漆  - 楼全 油漆和化学物品味道，根本呼吸 过来  .监控摄像头随时拍 时 时发邮件通报警告扣钱  .路上随时有“兵”抓人看手机 随时记录随时拍照  .工服必须扣满  算天气惹到中暑,2023,1,-1
1204,2620,2620,12194,15,7,12625,12635,14010,20740,凯凯凯_rui,07月15日 16:23  来自 iPhone客户端,谁家 温度 度汗 流到眼睛 ，还以为上班上哭,2023,1,-1
1205,2622,2622,12196,15,7,12628,12638,14013,20743,雀斑脸野猫,07月15日 15:55  来自 李大队长的iPhone 15 Pro,装  新 二手空调，快 小时温度由 . 降到 . ，领导问 ，    温度计坏 ，所以看起来降 下来,2023,1,1
1206,2623,2623,12197,15,7,12629,12639,14014,20744,鹰扬博,07月15日 15:49  来自 iPhone 12,人与人 冷暖感受  相通 ，个体差异太大，到 开空调 季节，办工室开启乱穿衣，上演 同 季节，很难做到感同身受，只能求同存异,2023,1,-1
1207,2626,2626,12200,15,7,12632,12642,14017,20747,财幂幂,07月15日 15:20  来自 HUAWEI P40 Pro 5G,已经 脆皮打工人    空调 开热，开 冷中央空调温度调整 管用 只能自己上装备     开 会， 迷迷糊糊睡  💤,2023,1,-1
1208,2627,2627,12201,15,7,12633,12643,14018,20748,人间仙子1111,07月15日 11:41  来自 iPhone客户端,已经冷得 穿外套+喝热水 🥶,2023,1,-1
1209,2628,2628,12202,15,7,12634,12644,14019,20749,熊-bear-bear,07月15日 11:39  来自 iPhone客户端,旧 空调 热死 新 空调 冷死 还吹   头 头晕还头痛🤕看来 准备一定帽子🧢  备 才行,2023,1,1
1210,2630,2630,12204,15,7,12636,12646,14021,20751,没不过桑树,07月15日 11:24  来自 Android,得  ， 冰窖一样 温度成功助 戒 饮料 只能喝热水,2023,1,-1
1211,2632,2632,12206,15,7,12638,12648,14023,20753,我只是一碗面,07月15日 11:14  来自 OPPO Find X8s+,真冷，还得时 时出来暖和一下,2023,1,-1
1212,2633,2633,12207,15,7,12639,12649,14024,20754,手抓梨心愿,07月15日 11:12  来自 iPhone客户端,空调给 吹成抢银行   冻死谁,2023,1,-1
1213,2634,2634,12208,15,7,12641,12651,14026,20756,奇怪的婕思悯,07月15日 07:18  来自 iPhone客户端,晴 冬天 只喝冷水   大热天因为  空调温度 冷得喝热水,2023,1,-1
1214,2639,2639,12213,14,7,12646,12656,14031,20762,十月尾迹,07月14日 17:47  来自 肖战顺顺利利,去 一天   早上还打车去上班 导致 产生一种   很热 错觉刚刚坐公交回来路上 走 几分钟  把 热死,2023,1,-1
1215,2640,2640,12214,14,7,12647,12657,14032,20763,Joy_JIA7,07月14日 17:46  来自 HUAWEI Mate 60 Pro,周一忙忙碌碌 头疼无比 突然发现  空调温度 度,2023,1,1
1216,2642,2642,12216,14,7,12649,12659,14034,20765,林俊杰给我摸摸你的小肚子毛,07月14日 17:30  来自 iPhone 16 Pro Max,老辈子，刷手机声音那么大，空调还打那么高温度,2023,1,-1
1217,2644,2644,12218,14,7,12651,12661,14037,20768,是鹿希呀,07月14日 15:41  来自 iPhone客户端,和  神仙同事们 有开空调，但温度开 有点高 每 人 没发表意见，生怕 自己觉得热，别人怕冷 然后一整个  人 这样热 一整天，每个人  冒汗   ，宁可开 自己 小电风扇，直到 实 受  开口，大家才七嘴八舌  觉得热,2023,1,-1
1218,2645,2645,12219,14,7,12653,12663,14039,20770,如懿茹意顺我心意,07月14日 15:15  来自 iPhone 16 Pro Max,开 空调但 面板上显示室内温度 度哈已热疯,2023,1,-1
1219,2646,2646,12220,14,7,12654,12664,14040,20771,ink碎碎念,07月14日 15:02,换 个 后现 房间  空调 中央空调， 温度调  度 冷  死  明天  套外套来,2023,1,-1
1220,2647,2647,12221,14,7,12655,12665,14041,20772,momo班班长,07月14日 14:48  来自 Xiaomi 15 Pro,今 夏天， 突然 能感受到头顶幽幽飘过 空调风  从去  背地 骂同事关空调人格，突然变成 今  裹毯子穿衬衫人格 人呐，真 瞬息万变,2023,1,1
1221,2648,2648,12222,14,7,12657,12667,14043,20774,不应当因为我只是一只小猫咪,07月14日 14:23  来自 微博网页版,真 三伏天，奥体泳池温度比 空调温度还高 游 ，一千二百米（ / ）,2023,1,-1
1222,2649,2649,12223,14,7,12658,12668,14044,20775,多啦D梦s,07月14日 13:52  来自 Xiaomi 14,本人 适合坐班 原因 适应    空调温度,2023,1,0
1223,2650,2650,12224,14,7,12659,12669,14045,20776,漫画店数羊星人,07月14日 13:32  来自 REDMI K80,一方面  回家吃饭 另一方面  有人午睡声音堪比🐮叫＋空调温度   喜欢  所以即使热到 死还 每天中午回家一趟,2023,1,1
1224,2651,2651,12225,14,7,12660,12670,14046,20777,每天都要开心的球,07月14日 13:25  来自 iPhone客户端,哇塞   空调好像坏  热 想死,2023,1,-1
1225,2654,2654,12228,14,7,12663,12673,14050,20781,想逃离学校_ccc,07月14日 12:41  来自 iPhone客户端,温度开到这么低才意识到原来 空调坏,2023,1,-1
1226,2655,2655,12229,14,7,12664,12674,14051,20782,Z_yaoyaoer,07月14日 09:53  来自 三星Galaxy Z Flip5,每天上班  温度给人一种 上刑 感觉,2023,1,-1
1227,2658,2658,12232,14,7,12668,12678,14055,20786,Haittttt_,07月14日 09:42  来自 iPhone客户端,真心建议把怕冷 人分到一边坐， 真  理解有 人 度 天，外边还 套 西服褂子，空调 度跟没开一样完全吹 到 这边， 自己还 找a 纸扇风,2023,1,-1
1228,2659,2659,12233,14,7,12669,12679,14056,20787,whatis-right,07月14日 09:35  来自 vivo X100s,顶楼，经过周末两天 暴晒，周一开空调 多分钟 ，温度还 降 下来，好热,2023,1,-1
1229,2662,2662,12236,14,7,12672,12682,14059,20790,Rosedaybabygirl,07月14日 08:56  来自 iPhone客户端,太理解  整体温度 挺低很凉 状态 很多人穿外套 而到 会议室又有人 此基础上继续把会议室 空调开 超级猛  为什么？这些人真 这么热吗？,2023,1,-1
1230,2671,2671,12245,11,7,12681,12691,14068,20799,J碎碎念的小日常J,07月11日 09:42  来自 iPhone客户端,太爽 叭   只有 自己  可以随意调节空调温度 哈,2023,1,1
1231,2672,2672,12246,11,7,12682,12692,14069,20800,Pepp3rJS,07月11日 09:40  来自 iPhone客户端,受    啥时候学校 教室和 能开成像发达国家室内那种温度   最喜欢裹 大棉袄吹空调  多开 这点可比 上有钱人坐一次私人飞机,2023,1,-1
1232,2677,2677,12251,10,7,12687,12697,14074,20805,袁大壮回家吃饭,07月10日 22:29,一夏天 家   温度 让 调成稳定 度，刚 外面待五分钟   汗流浃背,2023,1,1
1233,2678,2678,12252,10,7,12688,12698,14076,20807,一只可爱的咩哞,07月10日 21:11  来自 日常超话, 常  真 很想知道，  度算热嘛？,2023,1,-1
1234,2680,2680,12254,10,7,12690,12700,14078,20809,Nickoftime,07月10日 20:06  来自 back to meiPhone客户端,中央空调修 之后温度调节 失效  空调关 像蒸笼，开 像保鲜冰箱,2023,1,-1
1235,2683,2683,12257,10,7,12693,12703,14081,20812,只加3分0卡糖,07月10日 19:00  来自 vivo X100 Pro,长春现  温度真尼玛离谱，   还 空调加风扇一起吹，回家 屋 只有风扇，每天凌晨  被热死,2023,1,-1
1236,2684,2684,12258,10,7,12694,12704,14082,20813,暖通九哥,07月10日 18:15  来自 微博网页版,人一多 闷热，工作 没状态？海信 G+中央空调商用多联机来帮忙 全直流变频技术让压缩机高效运行，风扇电机直流变速更节能 补气增焓技术确保夏季制冷强，冬季制热够力 多种空间 能快速调至舒适温度，工作效率蹭蹭涨,2023,1,1
1237,2685,2685,12259,10,7,12695,12705,14083,20814,冰凉的蓝6666,07月10日 18:11  来自 OPPO Find X8,们 有个男 ，温度一高臭味真 难以忍受,2023,1,-1
1238,2689,2689,12263,10,7,12700,12710,14088,20819,饼饼大王是我捏,07月10日 15:40  来自 iPhone 16 Pro,卧槽  空调坏 ，跟室外温度差 多， 真   汗流浃背，浑身胶粘，像被牛舔 一样,2023,1,-1
1239,2691,2691,12265,10,7,12702,12712,14090,20821,乔新宇QXY,07月10日 15:29  来自 OPPO Find X8s+,这温度对吗？  坐 越来越热,2023,1,-1
1240,2692,2692,12266,10,7,12703,12713,14091,20822,十六颗石榴_,07月10日 15:27  来自 iPhone客户端,想杀  吗 天天 开 仨空调还这个温度 根本喘 动气   淄博,2023,1,-1
1241,2694,2694,12268,10,7,12705,12715,14093,20824,_一咦乙忆,07月10日 14:30  来自 iPhone客户端,公司一 内搬 第三次家  新 离厕所走路一分多钟，拐 个弯 当初信誓旦旦 帮 找个好工位 人， 可靠，只剩下 直对 监控 领导门口 没遮没档 工位上班搭子离职 ，一天 话 超过两句，且  接外卖小哥 电话 每台空调设置 度以上，因为有个,2023,1,-1
1242,2695,2695,12269,10,7,12706,12716,14094,20825,ABY_GGBOND,07月10日 13:35  来自 你不爱看の微博bb机,快冻死 这个 区 带衬衫来 人真 太明智,2023,1,-1
1243,2696,2696,12270,10,7,12707,12717,14095,20826,nothing_to_lose灯,07月10日 13:31  来自 iPhone客户端,空调温度  热得流汗  冷得 穿外套,2023,1,1
1244,2697,2697,12271,10,7,12708,12718,14096,20827,吃茶去89,07月10日 12:46  来自 iPhone 15 Pro Max,室内室外 热得 行，阳面这大落地窗热能全吸收进来 ，  小风扇吹   热风，感觉跟外面温度大差 差， 跟汗蒸房一样 外面更恐怖，地表温度得快  吧，走一圈跟水洗一样这真 还 东北吗？和三伏天有啥区别呀，已经赶上三大火炉  活这么多 没见过东北  份 开始持续   度  冬,2023,1,-1
1245,2700,2700,12274,10,7,12711,12721,14099,20830,L要每天都开心呀,07月10日 12:17  来自 iPhone客户端,这些人到底 怎么受得 这么低 温度 ， 那个 像  冰柜，晒一路太阳回来 没暖过来,2023,1,-1
1246,2741,2741,12315,9,7,12752,12762,14140,20872,崔皮五花肉--,07月09日 16:15  来自 iPhone客户端,夏天，跟   温度线 同事     带厚外套🧥 太虚,2023,1,-1
1247,2742,2742,12316,9,7,12753,12763,14141,20873,不爱喝水的Sure,07月09日 16:02  来自 iPhone,太冷 ，哪怕 穿 长裤外套 冻 手脚冰凉 下午 - 点间，便利店买个水， 周围绕一圈回回暖，顺便换换脑子～,2023,1,-1
1248,2744,2744,12318,9,7,12755,12765,14143,20875,9能带刀,07月09日 15:39  来自 🥂🎀iPhone 14 Pro Max,看 室内温度， ， ，但   真   中暑  已然  肯定 止  人 ，，有人管管没,2023,1,-1
1249,2745,2745,12319,9,7,12756,12766,14144,20876,Chiong-,07月09日 15:30  来自 HUAWEI P40 Pro 5G,体感温度 ℃当 西天取经去什么火焰山来  多好,2023,1,1
1250,2747,2747,12321,9,7,12758,12768,14146,20878,祎零幺幺,07月09日 11:00  来自 vivo X27,青岛大爷怎么办 所谓高校 能活活热死 门卫大爷 校长老师   可以住得下北极熊 结果门卫大爷小小 房间 连个能取凉 东西 没有 难道 这么算 吗 资本 力量 赢,2023,1,-1
1251,2748,2748,12322,9,7,12759,12769,14147,20879,一个有品位的观众,07月09日 10:19,恒温 ，夏天差点冻死，同事隔会去室外晒会太阳暖和一下，蚊子误入 冷得飞 动，奄奄一息趴墙上， 失策穿短袖中裤上班，进门被冷风扑一脸，打开淘宝下单 件伯希和三合一,2023,1,-1
1252,2749,2749,12323,9,7,12760,12770,14148,20880,肥宅快乐脖子短,07月09日 10:10  来自 iPhone客户端,这天气热到点 冰美式，但拿到咖啡走到  过五分钟 面 冰块已经全化,2023,1,-1
1253,2751,2751,12325,9,7,12762,12772,14150,20882,想吃膏蟹想吃三文鱼腩,07月09日 09:46  来自 iPhone客户端,什么事 还没做，但光 坐 工位上 已经很困 ，   温度 太适合睡觉,2023,1,-1
1254,2752,2752,12326,9,7,12763,12773,14151,20883,比如说mua_,07月09日 08:08  来自 华晨宇的火星人,最近上班 唯一动力 单位跟太平间一样 空调,2023,1,-1
1255,2753,2753,12327,9,7,12764,12774,14152,20884,軟樘,07月09日 00:12  来自 DT love iPhone客户端,这家公司真 奇葩， 素齐全 面试 时候 感觉 对劲因为有签到本，一天面试好几十人  去试岗一天，差点被热晕 空调 管用，只开 度，  大厦限电，但  去行政  一趟差点被冻死 早上喊口号让员工排队互相捏肩，然后宣读业绩排名，又 鼓掌又 喊口号 公司网络巨慢，无线完全用  ，,2023,1,-1
1256,2760,2760,12334,31,7,12772,12782,14160,20892,大梦初醒忘了你的眼睛,07月31日 18:09  来自 iPhone客户端,开 一下午会回到 ，有一股 熟悉 令人想干呕 气味，仔细一闻 淡淡香水味混合 烟味  倒   有人 屋 抽烟 ，因为烟味儿 没那么大，大概  某人身上自带 “人 间 烟 火 气 ”想起 出门时 把门带上 ，回来时 虚掩 ；空调 风量和温度   平常调 参数   知道,2023,1,-1
1257,2761,2761,12335,31,7,12773,12783,14161,20893,不喜喝半糖,07月31日 17:31  来自 iPhone客户端,如果拿个温度计来这个 测 绝对 度以上,2023,1,-1
1258,2763,2763,12337,31,7,12775,12785,14164,20896,林皮皮,07月31日 15:20  来自 荣耀Magic4 Pro,这  干什么，本来喝茶 热，再加上 这个温度，酷酷冒汗,2023,1,-1
1259,2767,2767,12341,31,7,12780,12790,14169,20901,大何向东流啊v,07月31日 13:47  来自 微博轻享版,为什么为什么空调 能设置 度呢，总 有人往下调，谁懂 每天  和 知道 谁 某人博弈空调温度，反反复复， 度  让 过每天  被冻 ，更别 睡觉,2023,1,-1
1260,2768,2768,12342,31,7,12781,12791,14171,20903,麻雀DANCE,07月31日 13:20  来自 自由自在的Android,贴 第二次三伏贴 一回 ，比走廊还热,2023,1,1
1261,2772,2772,12346,31,7,12785,12795,14175,20907,卢萨卡馋嘴的飞旋,07月31日 11:35  来自 微博网页版,长沙，这个舍 得开空调 城市. 真 又气又笑 米粉店热 出租车热 商场热  热 江边散步 热（听 地铁 很热），走到哪   热热 ，  最讨厌 热  美其名约节能城市，节能个P ，人们 舒适感 考虑吗.这座城市 烟火气息很足，仍然保留 一些  代小巷风情，市民松弛感 足,2023,1,-1
1262,2773,2773,12347,31,7,12786,12796,14176,20908,味味大人,07月31日 11:31  来自 三星Galaxy S23 Ultra,这个  新风系统   疯     度 sh穿 三件还冷 手和鼻子  冰,2023,1,-1
1263,2774,2774,12348,31,7,12787,12797,14177,20909,冰美式热美式不都是咖啡吗,07月31日 10:54  来自 想智威的☕HarmonyOS设备,太冷  去卫生间暖和暖和，但温度低效率真 高,2023,1,-1
1264,2775,2775,12349,31,7,12788,12798,14178,20910,果丹皮_皮皮,07月31日 10:24  来自 iPhone客户端,昨晚下 很大一场雨，天气变得更加凉爽 ，室外体感 °，室内气温绝对 超过 °，即便如此为什么还  开空调把 搞成冰箱，真 很冷🥶  理解,2023,1,-1
1265,2776,2776,12350,31,7,12789,12799,14179,20911,PENGpss,07月31日 09:49  来自 iPhone 15 Pro Max,每 节目之一   空调温度 较量,2023,1,-1
1266,2777,2777,12351,31,7,12790,12800,14180,20912,Antebellum-CFG,07月31日 09:31  来自 微博轻享版,另外两位同事好像对温度感知有点问题 ？前一阵 度 时候 开空调，这两天狂下雨空调开 度，吹得 鸡皮疙瘩 起来,2023,1,-1
1267,2782,2782,12356,31,7,12796,12806,14186,20918,河南中医药大学,07月31日 08:27  来自 微博网页版,（第 期）蝉鸣聒噪 七 ， 走进团区委 ，开启 这段暑期社会实践 整理档案时指尖划过 志愿服务记录，协调活动时电话那头传来 群众声音，让“基层工作”从课本概念变成 具象 温度——原来政策落地 最后一公 ，藏 耐心解释 每一句话 ，躲 反复核对,2023,1,1
1268,2785,2785,12359,30,7,12799,12809,14189,20921,给笨蛋都鲨掉kill,07月30日 23:14  来自 iPhone客户端,晚上室温 已经到 度 可想而知白天室外温度有多高更别  没有空调  有多绝望 每一天   渡劫,2023,1,-1
1269,2786,2786,12360,30,7,12800,12810,14190,20922,吸血饿魔君AKUMA,07月30日 22:12  来自 cv冬冬超话, v冬冬 每天充电一小时 瓜 常打卡第 天小伙伴☛万万没想到， 空调温度给 吹感冒   ☛ 这声音 已经变 小伙伴☛有正当理由休假  ☛休假后见，明早还 早点到公司处理点儿事儿晚上kuku收拾行李晚安健康每一天,2023,1,-1
1270,2789,2789,12363,30,7,12803,12813,14193,20925,毛毛是喵喵_红蓝紫,07月30日 20:00  来自 陈哲远超话,陈哲远  ✦ ✦ ✦   冷气开太强，手脚 快结冰 🥲 把外套拉到最紧，还 觉得冷得心烦 明明 夏天，却一点  暖和 突然好想  想直接窝过去，把手塞 衣服  🫣冷气再强， 比 上 身上 温度   很乖，留一点撒娇到时,2023,1,-1
1271,2790,2790,12364,30,7,12804,12814,14194,20926,Keekay_幽灵木偶,07月30日 18:20  来自 荣耀Magic Vs3,外面 ℃，   ℃，,2023,1,-1
1272,2797,2797,12371,29,7,12811,12821,14201,20933,我脸圆呼呼,07月29日 10:24,空调坏  好热 好煎熬😩,2023,1,-1
1273,2798,2798,12372,29,7,12812,12822,14202,20934,互联网的打工人,07月29日 10:22  来自 小米11,作为加班狗必须夸 深夜十一点电脑出问题，以为得等天亮，结果华为客服秒回，远程修好时还提醒 早点休息，这温度比 空调还舒服,2023,1,1
1274,2800,2800,12374,28,7,12814,12824,14204,20936,Nlight_Flight,07月28日 16:58  来自 iPhone 13 Pro,本  温度达到  此静坐一天 能因为出汗掉两斤称 程度好 公费桑拿公费脱水  买电解质小饮料和冰咖啡 钱能 能报销一下？,2023,1,-1
1275,2803,2803,12377,28,7,12817,12827,14207,20939,-好运zz-,07月28日 16:02  来自 OnePlus 8T,开 空调温度， 现 已经变成“传奇耐热王”,2023,1,1
1276,2805,2805,12379,28,7,12819,12829,14209,20941,财如是,07月28日 15:23  来自 iPhone 14 Plus,同事   好凉快，楼下  区一点  凉   快被冻傻 ，温度打到 度  行他  凡尔赛🤷‍♀️🤷‍♀️,2023,1,1
1277,2806,2806,12380,28,7,12820,12830,14210,20942,此时一位阿蒙戴上了单片镜,07月28日 15:20  来自 Android,和同 大姐对空调温度 设置有分歧，她经常关掉她那一半出风口然后自己吹风扇，导致整个 温度降 下来，每个到 们 来 人  吐槽一句 “ 们 好热  ”刚刚隔壁小姐姐进来，看到  拿书扇风，她照例感叹 一句“好热”，然后果断出手把大姐关掉 出风口重新打开 e人,2023,1,1
1278,2807,2807,12381,28,7,12821,12831,14211,20943,猫巷子311号,07月28日 10:37  来自 iPhone客户端,进山 热🫠这温度只适合 家（or ）吹空调,2023,1,-1
1279,2808,2808,12382,28,7,12822,12832,14212,20944,加Q看懒羊羊泡澡,07月28日 09:45  来自 iPhone客户端,能 能让秦始皇统一男女体感温度    快热死   女同事嫌冷,2023,1,-1
1280,2817,2817,12391,26,7,12832,12842,14223,20956,青话,07月26日 12:31  来自 微博网页版,空调温度 最大 冲突 引发过剧烈 冲突  最早决定 野 ，开始找 地方好好上班 时候找  个设计公司， 面  漂亮 妹妹 妹妹们又香又软，啥啥 好，每天看  觉 人生圆满  比那饮冰卧雪嚼自热口粮强  怀 报个大铁疙瘩睡，半夜醒过来还一岗，抬眼一看全 臭男人抱 大铁疙瘩，那,2023,1,-1
1281,2818,2818,12392,25,7,12833,12843,14224,20957,w狐狸w未成精w,07月25日 15:31  来自 HUAWEI P60 Pro,🌡️地表温度 ℃ 热爱上班因为  有 冷气,2023,1,1
1282,2822,2822,12396,25,7,12839,12849,14230,20963,·青笛·,07月25日 11:59  来自 藏海夫人的iPhone客户端,昨天 知谁把 空调调成 度，丫 ，  后背怎么总感觉发凉  果 其然，感冒,2023,1,-1
1283,2824,2824,12398,25,7,12841,12851,14232,20966,多睡觉少摸鱼别烦了,07月25日 10:01  来自 iPhone客户端,上学 时候没遇到空调霸凌 上班遇到  其他楼层 走廊 比 们 凉快 进 们 好像进 暖房 热知识冷 可以穿衣服但 热  能脱衣服 歪比巴卜谁来解救一下 们老实人,2023,1,-1
1284,2828,2828,12402,25,7,12845,12855,14236,20970,二蛋恶狠狠地指出,07月25日 08:30  来自 烂iPhone 15,如果    践行把空调温度控制  ℃ 乔奉天型同事 好 ，结果现 全 恨 得开 ℃ 郑斯琦型人格 同事  恨 得穿棉马甲上班,2023,1,1
1285,2829,2829,12403,25,7,12846,12856,14237,20971,小哪吒没有吒,07月25日 08:24  来自 iPhone客户端,上班 这温度，这 和桑拿房有啥区别 鹤岗,2023,1,-1
1286,2830,2830,12404,25,7,12847,12857,14238,20972,Gone_G剛,07月25日 08:17  来自 REDMI K80,好消息 回到 空调 开  坏消息 空调设置温度为 度，风速低,2023,1,1
1287,2832,2832,12406,24,7,12849,12859,14240,20974,Value97_,07月24日 17:11  来自 iPhone客户端,l  空调简直能把人冻死 让人无比想念火锅,2023,1,-1
1288,2834,2834,12408,24,7,12851,12861,14242,20976,明煜棠果,07月24日 16:29  来自 iQOO Z3 性能先锋,这个温度， 竟然大胳膊上起 鸡皮疙瘩， 冷 吗？,2023,1,-1
1289,2837,2837,12411,24,7,12854,12864,14245,20979,下来放烟花,07月24日 15:39,空调已经冷到跟逛超市冷鲜区 体感无差，坐 工位前 禁陷入这 否 一种给活人微死sitting dead提供 保鲜措施,2023,1,-1
1290,2840,2840,12414,24,7,12858,12868,14249,20983,喔喔喔日辰酱,07月24日 15:02  来自 HUAWEI Mate 50,温度已经跌至 ° 但 已经热成火炉,2023,1,1
1291,2841,2841,12415,23,7,12859,12869,14250,20984,G518ZZ,07月23日 22:00  来自 Xiaomi 14 Ultra,下次装修，高低得装中央空调，再  能装柜机 南京 高温天气确实热，小伙伴 三匹空调，制冷效果实  太棒 下午 谢主任 ，讨点事情，大概  半个小时 到， 感觉全身哆嗦，头皮发麻，环视一圈后发现，大概率   这空调闹 到再看谢主任桌上，有这么 空调挡板，  问,2023,1,1
1292,2842,2842,12416,23,7,12860,12870,14251,20985,午后景象,07月23日 21:16  来自 QNMDAndroid,有些人  单纯 贱，犯贱，   热疯人 ，眼看 三十八九 到 度 ，开 风扇，打开门还能凉快点，  行， 非 关门，行，好，关门，一直关   开， 们转头买空调，空调来 ，用上 ，因为 移动空调，制冷效果有限，所以关起门来，屋 温度才能降下来并且保持住，这,2023,1,-1
1293,2843,2843,12417,23,7,12861,12871,14252,20986,还我长毛猫,07月23日 20:56,卧槽   空调冷  发抖  浑身冰凉 这对吗,2023,1,-1
1294,2845,2845,12419,23,7,12863,12873,14255,20989,奶芙小兔UHA,07月23日 16:57  来自 华为Pocket 2,可以没有其他，但 必须 有温度计，又发烧,2023,1,-1
1295,2846,2846,12420,23,7,12864,12874,14256,20990,欧气甜橙ya,07月23日 16:43  来自 OPPO Find X8,很难相信这 黑龙江 温度， 热熟 工位上 ，坐  ，蒸桑拿🫠急需到有空调 南方避暑,2023,1,-1
1296,2847,2847,12421,23,7,12865,12875,14257,20991,蕾儿粥谱,07月23日 16:30  来自 微博网页版,空调坏  上午 坏  开始热 ，一抬头 发现 对劲 中午短暂 好 一会下午大家 回来 小时以后又 行  物业借 个冷风机声音大到可以屏蔽一切外音有点像加速 潮汐  潮声，呼个 停大家  热， 觉得还好   舒适 温度上午差点又 拉肚子  一天天 太冷,2023,1,-1
1297,2849,2849,12423,23,7,12867,12877,14259,20993,美乐多a,07月23日 15:58  来自 iPhone 15 Pro Max,新装修  温度 ，走廊厕所 度,2023,1,-1
1298,2850,2850,12424,23,7,12868,12878,14260,20994,LeParticipePasse,07月23日 15:10,一进 冷 一抖，一看空调温度 ℃，立刻打开小群骂街,2023,1,-1
1299,2853,2853,12427,23,7,12871,12881,14263,20997,冬季蝴蝶兰,07月23日 12:13  来自 iPhone客户端,大楼半边跳闸停电 ，这种大热天没有空调，  温度一会儿 蹭蹭上去  没电开  电脑  没法干活，到 饭点大家 只能先去食堂吃饭  食堂  一半区域没电，刷  饭卡，被迫给大家免单吃一顿 减脂餐  烤鸡翅颜色诡异， 知道   烤到一半遭遇停电，勉强端出来应付，没敢吃 生活中,2023,1,-1
1300,2855,2855,12429,23,7,12873,12883,14265,20999,财遇遇,07月23日 11:26  来自 微博网页版,有人像 一样怕冷么，  吹 空调， 冷得 需 开腿烘， 真 很冷，过半小时 得出去暖一暖   们冷 冷，over,2023,1,-1
