,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Date,Content,Env_prlbm,Sent_lvl
969,2716,2716,3370,zengmongying,2019年06月30日 01:26  来自 iPhone X,完蛋  晚上走 时候忘记关社团  空调  睡,1,-1
970,2717,2717,3371,林桓的言,2019年06月30日 00:42  来自 iPhone客户端,大闪电劈坏  们  中央空调,1,-1
971,2720,2720,3374,彧蓝Angelababy,2019年06月29日 23:55  来自 荣耀X2,一奇葩同事，开空调， 温度降下来 ， 关 ，把窗户打开，室内温度高 ，又开，，一天可以反复几次，有 同事 感冒 ，  又 听 何解？,1,-1
972,2723,2723,3378,Da蛋不是蛋,2019年06月29日 22:38  来自 HUAWEI Mate 20,没有空调     这个温度  这个步数  怕 能减肥吧Σ_(꒪ཀ꒪」∠),1,-1
973,2725,2725,3380,Super_yanyan,2019年06月29日 22:17  来自 iPhone客户端,汗流浃背，坐哪哪湿， 开空调又冷，关 又热到飞起 广州,1,-1
974,2726,2726,3381,阿廷喂-,2019年06月29日 22:16  来自 玖叁美學 iPhone 7 Plus,真舒服  简直 想回家 家 没空调,1,1
975,2730,2730,3387,朱雀迦琏_S,2019年06月29日 21:23  来自 冥王星Android,家 空调加 氟，舒爽多 等 下周单位 换 和加 空调，天天 汗蒸感动   哭,1,-1
976,2734,2734,3392,煊萱妈的自留地,2019年06月29日 18:22  来自 荣耀V10 我AI的快,值班两次忍住 点外卖，咖啡 忍住 没喝，猛然想起因为 空调坏 三周 没  喝咖啡，因为真  喝一口浑身汗,1,-1
977,2737,2737,3395,一时的绚烂,2019年06月29日 18:12  来自 荣耀7X 全面屏手机,加班加到 电脑🖥 突然断电瞬间全黑  但空调和电灯还工作 所以   并联吧 断电关灯锁门走人,1,-1
978,2739,2739,3398,elena伊,2019年06月29日 17:31  来自 HUAWEI P20 Pro,周末   没有空调 ，    加班，只 无处可去,1,-1
979,2742,2742,3401,韦斯莱家的麻油面,2019年06月29日 16:06  来自 iPhone客户端,没有空调   面工作，头昏脑胀，表格上 数字 跑走,1,-1
980,2743,2743,3402,刘艳欣,2019年06月29日 16:05  来自 朱正廷的珍珠糖,空调太冷  这种事情  情 愿，愿意做 做 愿意拉倒呗，有什么好过分,1,-1
981,2744,2744,3403,wanglanyawww,2019年06月29日 15:52,空调坏  刚才太困眯 几分钟 迷迷糊糊像回到很多 前  夏天   睡午觉 因为停电 所以满头大汗 然后有人一直用  知道什么东西 东西给 扇风 迷迷糊糊 时候听到 跟旁人   从来没干过这种事 连 妈 没有 受过这种待遇  醒 之后又装作什么事 没发生过一样 这应该  对他印象最,1,-1
982,2746,2746,3407,野生雪梨15号,2019年06月29日 15:24  来自 iPhone客户端,这种天气 密闭 没有空调  连续加班三天绝对可以热瘦五斤,1,-1
983,2748,2748,3409,Bonne_123,2019年06月29日 15:18,关 门开 空调  抽烟🚬 人去死吧,1,-1
984,2753,2753,3415,小透明九尾_,2019年06月29日 14:28  来自 iPhone客户端,周末加班没有空调，  真 热 ，一身汗,1,-1
985,2755,2755,3417,保佑兰雅琪_529,2019年06月29日 14:00  来自 华为P9手机摄影再突破,空调坏 嗯，坏  烟台,1,-1
986,2756,2756,3418,无言-飘落,2019年06月29日 13:59  来自 HUAWEI P10 Plus,这天气只适合  吹 空调加班  北京·复兴门,1,-1
987,2757,2757,3419,雨后初晴zy,2019年06月29日 13:45  来自 iPhone客户端,家 停电 ，为 让小崽子好好睡觉，带到 开空调，所有电脑手机静音，灯 得关~,1,1
988,2758,2758,3421,CoenPara,2019年06月29日 12:31  来自 HUAWEI Mate 20,周末空调系统 开 规定到底 谁定  热死     上班真痛苦╯﹏╰,1,-1
989,2761,2761,3425,侨中海岸,2019年06月29日 11:57  来自 未通过审核应用,一中.聿怀.东厦.二中  已装上空调或正 装空调 路上 而 们还 这几只老古董风扇， 却一台接一台 装上空调 即使 能全校 装，至少给高三装吧 高三    上学，天气这么燥热，怎么能好好学习呢？  能为学生考虑一下吗？O 链接,1,-1
990,2763,2763,3427,甜甜圈味的圈,2019年06月29日 11:40,每天  空调 开 像  过冬，真 冷,1,-1
991,2767,2767,3431,某梦Q,2019年06月29日 10:32  来自 iPhone客户端,跟一群怕冷 姐姐们  可能  室外温度 ，空调 度,1,-1
992,2773,2773,3438,亚亚ASIA,2019年06月29日 09:42,这温度 么热死 么冷死，周末 赶 去 蹭空调,1,-1
993,2774,2774,3439,-李可以,2019年06月29日 09:39  来自 iPhone客户端,空调温度 太低 吧 感觉自己像一坨冻 冰箱  五花肉,1,-1
994,2775,2775,3440,小张同学是个大富婆,2019年06月29日 09:15  来自 华为手机 畅享玩不停,下雨温度低， 空调 巨低，此刻  正 抱 热水杯暖手，大夏天抱 热水杯暖手，谁能想得到 绝,1,-1
995,2776,2776,3441,猫咪与长颈鹿328,2019年06月29日 09:04  来自 旧时光-iPhone 8,开空调  只能靠 为 续命,1,-1
996,2778,2778,3444,小彭小彭恰饭用盆,2019年06月29日 08:35  来自 Android,好热好热好热好热， 为什么 开空调，感觉除  大家 没有很热 意思,1,-1
997,2780,2780,3446,忆秋蓿,2019年06月29日 05:25  来自 小米6X 拍人更美,第一次值班  睡，真 睡得小命  掉 ，分别十一点多空调好吵睡  ，十二点多轰隆轰隆打雷，两点害怕电话没接到，四点大货车哐当哐当，睡醒头痛腰痛，感觉自己已被碾压,1,-1
998,2781,2781,3447,杨灰尘,2019年06月29日 05:16  来自 微博轻享版,去工地一天， 空调还坏 ，人还一晚上睡  这应该 本 最惨 一天,1,-1
999,2785,2785,3451,小葛要发财,2019年06月29日 01:18  来自 iPhone客户端,常坐车坐车坐车回临安上体验课结果等 一小时被放鸽子晚间成人爵士常规课下 课又外出觅食房间空调坏 去 打地铺睡觉明天开始 吃宵夜减肥  O 链接,1,-1
1000,2790,2790,3458,浮生游记96,2019年06月28日 23:59  来自 Android,截止到 ，  最热 一天， 空调故障， 还 人加班到深夜，全身 汗没干过,1,-1
1001,2791,2791,3459,甘辛味,2019年06月28日 23:44  来自 微博轻享版,妈松口打完这   工 可以回家  耶 这两天温度 已经升高到  中暑 ，临时 居然还没空调，老板这 想  死( 下个  回家rua狗子去,1,-1
1002,2792,2792,3460,jayllen大伦,2019年06月28日 23:40  来自 iPhone客户端,最近 知搞什么鬼，晚上开空调睡觉总 打喷嚏流鼻涕直到睡 才歇，白天  吹多久 没问题,1,-1
1003,2793,2793,3461,看戏看卖芝麻糖,2019年06月28日 23:37  来自 微博 weibo.com,哇哈垃圾 空调坏掉 ，现 室温 度，风扇呼呼吹，头痛鼻塞，感觉 热伤风， 司各种快 倒闭 样子，散伙吧散伙吧，各回各家吃西瓜,1,-1
1004,2797,2797,3467,燕教授营养师江小英,2019年06月28日 23:09  来自 iPhone客户端,闷热 天气~很容易让人心生浮躁，成   坐 ，呼吸 空调 呼吸，一走出那个门会有很大 冲击感席卷过来，（让 想起 那首热死  歌）平  慢悠悠 动作 此刻被按下 快进键~分解 来刚刚 外面干 什么五楼 阿姨每次碰到， 笑眯眯 打招呼~可爱 老人家 每次聊,1,-1
1005,2808,2808,3480,sunny桃,2019年06月28日 21:24  来自 HUAWEI Mate 10,来到这边氛围真 一样，大家 那么 努力，自己   努力好像怕拉下 赶脚 还有还   空调更好吹,1,1
1006,2812,2812,3484,路过人间_999999,2019年06月28日 20:42  来自 荣耀9 美得有声有色,没有空调，昏昏沉沉 过 一天,1,-1
1007,2815,2815,3487,稳定的王钰铭,2019年06月28日 20:19  来自 iPhone客户端,大夏天感冒 穿长袖 没抵住  空调 聊城,1,-1
1008,2818,2818,3490,矢志不禹,2019年06月28日 19:52  来自 iPhone客户端,一同事一到 们  放屁， 问她为什么？答案 因为 们 空调气压低 常州· 本酒吧,1,-1
1009,2819,2819,3491,kaka_faa,2019年06月28日 19:47  来自 小米9 SE,回去做  王同学啦告别没水没电没粉没辣  子告别  空调和一群傻孩子据 孩子们守  门口吵  见  场面很壮观，虽然 欣赏  这样 画作  太明白大丈夫 什么点  滨州,1,-1
1010,2821,2821,3494,雾漫英伦,2019年06月28日 19:18  来自 iPhone客户端,这天气，从开 空调  走出来，  眼镜上起 一层雾,1,1
1011,2825,2825,3499,可不可以不写id名a,2019年06月28日 18:22  来自 小米8周年旗舰手机,老师  空调  凉快，离门口玉米 能感受到,1,1
1012,2826,2826,3500,小布丁从不为昵称纠结,2019年06月28日 18:19  来自 iPhone客户端,一整天 空调 制冷 整个人  昏昏  感觉自己中暑   广州·五山花园,1,-1
1013,2827,2827,3501,今天去游泳了吗,2019年06月28日 18:05  来自 iPhone客户端,出门方向盘一拐 去电影院 ，这个点到店选座居然还能有 错 位置[机智]以及外面原来这么热 么 空调真 猛，怪 得 打 三天 喷嚏,1,1
1014,2828,2828,3502,椰椰百利甜oOo,2019年06月28日 17:59  来自 HUAWEI Mate 20 Pro,有空调 夏天才 夏天吧，一出  觉得 窒息 ，热到呼吸困难,1,-1
1015,2830,2830,3504,贺董,2019年06月28日 17:51  来自 小米8 透明探索版,米家互联网空调 匹安装完成， 平方  用 刚刚好 ，空调开 度功率 到 W,1,1
1016,2831,2831,3505,码字小先生,2019年06月28日 17:50,空调太冷，到室外暖和暖和,1,-1
1017,2833,2833,3507,林未艾,2019年06月28日 17:40  来自 HUAWEI P30,别人过夏天 热得难过， 过夏天 冷得难过 （ 常被 空调冻死）,1,-1
1018,2836,2836,3510,芋泥啵啵o_,2019年06月28日 17:22  来自 发财🐒的iPhone客户端,比耐力看谁能先热死， 晓得最先撑 住 肯定  ，因为 算外面 风有多大可以从门口吹进来，却 吹 到边角内,1,-1
1019,2838,2838,3512,千万别关注我求你了,2019年06月28日 17:14  来自 iPhone客户端,有个怕热 领导 种什么体验？全   迁 他关空调受热救命，做个人吧,1,-1
1020,2839,2839,3513,橙奕滿滿,2019年06月28日 17:13  来自 iPhone客户端,这人必须感受到温暖才能睡得 夏天午觉 打空调根本睡    打又会出汗,1,-1
1021,2841,2841,3515,南方有佳木-楠,2019年06月28日 17:08  来自 iPhone客户端,开空调 觉得冷， 开 觉得热  怕热 怕冷同事没有掐死 ，可能  真爱,1,-1
1022,2844,2844,3518,王同学要Fighting,2019年06月28日 16:56  来自 iPhone客户端,憋死 这个 开空调    大连,1,-1
1023,2845,2845,3519,jp呦子墨,2019年06月28日 16:54  来自 HUAWEI P10,纪轻轻  ，  裹上 被子，这空调实 扛 住,1,-1
1024,2849,2849,3523,柠栀小太阳,2019年06月28日 16:33  来自 UC浏览器电脑版,空调温度打 下来热  发疯 ~,1,-1
1025,2850,2850,3524,沉默小狗_,2019年06月28日 16:33  来自 荣耀8X,坐 ，空调吹 头疼 阜阳·和谐佳苑,1,-1
1026,2852,2852,3526,嚼嚼的橘子,2019年06月28日 16:24  来自 iPhone客户端,这种天还没开空调 估计只有 们  ，奈何 个冻死鬼,1,-1
1027,2854,2854,3528,崖边跌落之大女主归来,2019年06月28日 16:18  来自 Android客户端,燥热 教室待久 ，去 趟 (空调)，哇噻 那感觉，提神醒脑,1,1
1028,2855,2855,3529,Epilogue_BC,2019年06月28日 16:16  来自 360安全浏览器,这种又闷又热 天气坐 没有空调   工作 酷刑无疑,1,-1
1029,2856,2856,3530,三月三荷,2019年06月28日 16:16  来自 小米8青春版 潮流旗舰,可能因为  周五，  空调觉得它可以放松一下 ，导致 们开  度依旧还 那么热,1,-1
1030,2857,2857,3531,送你一个小XinXin,2019年06月28日 16:12  来自 iPhone X,最近天气最热 一天， 空调坏  大脑闷得 缺氧 太可怕,1,-1
1031,2861,2861,3535,nilynily,2019年06月28日 16:01  来自 iPhone客户端,Right now 上海， 度，单位空调坏掉 集体   蒸 一天桑拿,1,-1
1032,2862,2862,3536,脆脆cuicui莎,2019年06月28日 15:58  来自 iPhone客户端,酷暑到来才知道  吹空调有多好,1,1
1033,2863,2863,3537,溜了溜了R,2019年06月28日 15:54  来自 iPhone客户端,为什么 空调温度 辣么低 ， 那些男 杂还  够凉快么？他们以前 生活 北极吗,1,-1
1034,2865,2865,3540,价价呱,2019年06月28日 15:43  来自 微博 weibo.com,还没装空调，还靠西， 感觉  被热死,1,-1
1035,2866,2866,3541,三水页,2019年06月28日 15:43  来自 iPhone客户端,共 单车格外 烫腚，  空调依旧 遥 可及 梦,1,-1
1036,2867,2867,3542,Jun君君拉,2019年06月28日 15:43  来自 iPhone客户端,天天吹空调族💯  否觉得膝盖凉凉寒痛呢 一定 排出湿寒， 然容易风湿和老寒腿‼️ 佛山·南庄,1,-1
1037,2868,2868,3544,承見徜,2019年06月28日 15:27  来自 iPhone客户端,空调 给力西斜热得过猛，加上外缓-小风扇，还 热得冒汗 佛山,1,-1
1038,2869,2869,3545,广东卫康虫害管理专家,2019年06月28日 15:14  来自 专业版微博,学校消毒 方法  适用范围和 求适用于中小学 中等职业技术学校 高等院校等各级各类学校   预防性消毒基本 求（ ）各级各类学校 建立校长负责制 负责组织 落实和督查学校消毒工作 实施 （ ）加强健康教育 可利用墙报 校内广播 上卫生课等多种形式进行宣传，让学生掌握有关 消毒,1,1
1039,2871,2871,3547,Sojourner-,2019年06月28日 15:10  来自 HUAWEI P20,大热天能坐  吹空调喝下午茶真 太幸福 有点期待暑假 仙林  子,1,1
1040,2873,2873,3549,小四是小四啊,2019年06月28日 15:10  来自 小四的滑盖Android,为什么 穿牛仔裤  空调还坏  现 简直热到飞起,1,-1
1041,2876,2876,3552,没有取名字的大魔王,2019年06月28日 14:44  来自 iPhone客户端,没有空调 然后电风扇吹出来   热风,1,-1
1042,2877,2877,3553,吐槽君_骷髅队搬砖喽啰,2019年06月28日 14:38  来自 荣耀9 美得有声有色,空调吹得胳膊好痛(ヽ´ω`),1,-1
1043,2879,2879,3555,格拉斯的气味,2019年06月28日 14:28  来自 HUAWEI nova 2s,想问河师大领导  空调换新  话，旧 能 能给 们用呢今 份异想天开,1,-1
1044,2880,2880,3556,果冻xunxun,2019年06月28日 14:08  来自 iPhone客户端,新装修  ，空调坏啦，人工吸甲醛,1,-1
1045,2882,2882,3558,小丸子要努力游上岸,2019年06月28日 14:02  来自 三星A8s黑瞳全视屏,夏天 开空调这件事，真 知道有什么好好争论 ，觉得冷可以穿外套，盖毯子 ，霸 遥控器 开，让一群人陪 热，真有脸,1,1
1046,2890,2890,3568,kakiluli,2019年06月28日 12:49  来自 iPhone X,空调温度开 总 刚刚好,1,1
1047,2892,2892,3571,太阳光贼亮CQ_CL,2019年06月28日 12:30  来自 iPhone客户端,这个天 空调坏 修 好 那种原地爆炸,1,-1
1048,2895,2895,3575,7茜茜小姐,2019年06月28日 11:34  来自 iPhone客户端,空调开  一度以为  秋天冻 汗毛 竖起来,1,-1
1049,2898,2898,3578,雄姿英发的水军大都督,2019年06月28日 10:50  来自 HUAWEI P30,监完考坐  吹空调玩手机一小时，好困,1,1
1050,2901,2901,3581,dekuofa02550,2019年06月28日 10:23  来自 微博轻享版,一去  会被空调冻死,1,-1
1051,2904,2904,3585,杨熹妍,2019年06月28日 10:15  来自 iPhone客户端,空调成功 把 吹拉稀 ，   达沃斯吗？用得 这么凉快吗,1,-1
1052,2906,2906,3587,夹心胖芋圆,2019年06月28日 10:08  来自 胖芋圆的iPhone X,空调坏 ，被热到去会议室蹭会纳凉  绝,1,-1
1053,2908,2908,3589,HXF-04,2019年06月28日 09:45  来自 iPhone客户端,昨晚热到半夜爬起来真搞 明白 明明可以 用来 但总有那么一两个人老实巴交 硬  坐   吹空调  走，可  想走   郴州,1,-1
1054,2912,2912,3593,福雷斯特伊,2019年06月28日 09:19  来自 OnePlus 7 Pro,度室温，十几个人    ， 开空调，太强,1,-1
1055,2915,2915,3596,废废肥肥狒狒,2019年06月28日 09:02  来自 iPhone客户端,特么好热好热开 空调 情况下 温度,1,0
1056,2916,2916,3597,上学不用请家教,2019年06月28日 09:00  来自 微博 weibo.com,空调太猛 ，  人比 失恋 心还 冷，天天 想穿秋裤,1,-1
1057,2918,2918,3599,废材螡,2019年06月28日 08:48  来自 荣耀10 AI变色更潮美,和 纪大 人    空调 能开 电风扇  她进来时 被关掉或者关小  好热,1,-1
1058,2919,2919,3600,傻瓜笑笑hh,2019年06月28日 08:46  来自 nova4自拍极点全面屏,每天早上最恶心 事 来 找 到遥控器，每天 得爬桌子去开空调,1,-1
1059,2922,2922,3603,Secundanirn,2019年06月28日 08:23  来自 iPhone客户端,这个天气，还 全套正装， 空调又大，真 好容易感冒     啾,1,-1
1060,2923,2923,3604,蜜桃乌龙是真爱呀,2019年06月28日 08:10  来自 荣耀V10 我AI的快,一天从一早空调温度 battle开始,1,-1
1061,2941,2941,3623,-于各各各各各,2019年06月27日 17:11  来自 iPhone客户端,穿 超短裙上班 小于终于被 开 空调冻哭 编辑这条 吐槽 一瞬间 停电 🙏  嫌弃空调冷 许愿  冲刺赶紧过去,1,-1
1062,2942,2942,3624,脩翛xx,2019年06月27日 16:26  来自 Android,发现这个破学校一天天屁事真多，  开这会  开那会，显 校长多亲民似 ，学生已经快 热死 ，去  装 上空调 线路 行，改装个线路一  还没好呢？ ？ 那一整栋教学楼改成 后，那小空调 装 装🙃真绝现   指望宿舍能装空调 ，把教室 装上行 行？？唠叨一堆可 真消极,1,-1
1063,2956,2956,3641,鲸鱼拖泥带水,2019年06月27日 01:37  来自 iPhone,真 很无语 ，厨房水池 满 ，全 用剩 杯子和碗，有 只 喝过白水  丢  头“洗”脏  水池边墙上贴  提示，敬告大家自己清洗自己 碗筷杯子， ount on ea h other， 这 鼓励大家自觉还 鼓励大家依靠别人帮 擦屁股呢？实验室  这样， 管有没有值 表，酒精瓶一律 空 ，基本上,1,-1
1064,2958,2958,3643,AINY安逸,2019年07月15日 22:58  来自 Samsung Galaxy S8+,被  空调冷死，出到外边忘记脱外套，焗 一身汗,1,-1
1065,2963,2963,3648,向日葵不向我-,2019年07月15日 22:25  来自 iPhone客户端,公司电梯可能安 新系统，进去没几个人 响，好 容易熬到 🙃空调坏,1,1
1066,2965,2965,3650,Feb-小阿盼,2019年07月15日 22:00  来自 HUAWEI P20 Pro,⃣🌧 ⃣ ⃣ 班如果有两个老师 那绝对  唱白脸 唱黑脸 无疑   唱黑脸 那个 所以 有 平时作业做 慢 小朋友得跟 去另 没有空调  做作业 只 没想到 有两个小朋友居然主动提出来 过去 问其中 小姑娘''学校  老师对 们好 好呀''她 '' 好''  问为什么 她,1,-1
1067,2968,2968,3653,就是high嗨,2019年07月15日 21:50  来自 HUAWEI nova 2s,导师 来教研室让 去送报销，教研室空调坏 超级热超级热 老师进来 ，没开空调吗？‘空调坏 ’ 老师 ，  有风扇，去  拿  导师真  神仙,1,1
1068,2969,2969,3654,河北人在北京1020,2019年07月15日 21:14  来自 iPhone客户端,刚缓过劲儿来 空调坏 ，蒸 一天桑拿脑子 烧短路,1,-1
1069,2971,2971,3656,Idolmama,2019年07月15日 21:05  来自 iPhone客户端,体温高 人真 伤 起， 开 空调，但 开 度，这么大空间呢，热到中暑  真  够 ，头晕恶心，下班时候 快吐 真希望那些怕冷 能自己多穿几件衣服，毕竟热 话，  没什么可脱,1,-1
1070,2974,2974,3659,一点也不消极到骨子里的ctt,2019年07月15日 20:30  来自 iPhone客户端,空调开 很迷， 光经常被调到 度，还 开窗户,1,-1
1071,2979,2979,3664,忘了你有没有转身,2019年07月15日 19:49  来自 iPhone客户端,空调开 太足   像前女友 心一样冷,1,-1
1072,2980,2980,3665,平静绿薯条,2019年07月15日 19:49  来自 前置双摄vivo X9s,为什么 觉得晚上 地铁和午休时    空调 这么冷 鸡皮疙瘩 起来,1,-1
1073,2984,2984,3671,vie______,2019年07月15日 18:38  来自 荣耀9 美得有声有色,空调 太冷 叭，吹 手脚发凉出来又很热，然后 起荨麻疹,1,-1
1074,2985,2985,3672,是明明同学哟,2019年07月15日 18:11  来自 朱一龙的小笼包,空调坏 ，朱一龙活粉快热死,1,-1
1075,2986,2986,3673,游移水母_,2019年07月15日 17:52  来自 OPPO R9,然怎么  非酋，上班第一天停电，全院 最热，出去感觉哪哪 开 空调,1,-1
1076,2988,2988,3675,Yesokiiii,2019年07月15日 17:38  来自 iPhone 7,为什么夏天  找 到  待 住 地方，除 室外 冷，哪  冷，咖啡厅冷，医院冷， 冷，出租车 冷 空调电费  钱吗？还  太虚 ？,1,-1
1077,2989,2989,3676,不是所有鱼都要生活在同一片海洋,2019年07月15日 17:37  来自 荣耀V20 4800万3D相机,们 这个空调状态风湿病老寒腿跑,1,-1
1078,2991,2991,3678,小彭彭的快乐星球,2019年07月15日 17:20  来自 iPhone客户端,空调坏 蒸 一天桑拿,1,-1
1079,2992,2992,3679,希希希希是我呀,2019年07月15日 17:11  来自 iPhone客户端,空调坏  后背和屁股  汗 有种被蒸熟 感觉,1,-1
1080,2993,2993,3680,Early_Junnnnnne,2019年07月15日 17:05  来自 iPhone客户端,简直  自插flag专业户 早上还贱兮兮和他  近一两个 肯定会得空调病感冒 然后下午  坐   擦鼻涕 眼看 垃圾桶 快堆满纸团团,1,-1
1081,2995,2995,3683,遇见李某某,2019年07月15日 16:48  来自 微博极速版,这  空调比待到健身房出汗多多,1,-1
1082,2996,2996,3684,blue骏1125,2019年07月15日 16:44  来自 iPhone客户端,没空调，尼玛，  热死,1,-1
1083,2997,2997,3685,灵异的翅膀2014,2019年07月15日 16:42  来自 Samsung Galaxy S8+,这破空调，有跟没有 样，   放毒    转动，这个夏天有点凄惨,1,-1
1084,2998,2998,3686,不吃葡萄哪儿来的葡萄皮儿,2019年07月15日 16:40  来自 iPhone客户端,空调太冷   吹  汗毛直立,1,-1
1085,2999,2999,3687,小鱼鱼鱼煜煜,2019年07月15日 16:40  来自 iPhone客户端,穿长袖吹空调和 家盖薄被吹空调可太爽,1,1
1086,3001,3001,3690,精致的土特产,2019年07月15日 16:37  来自 iPhone客户端,能理解 空调开那么低，然后大家穿外套，喝热水，然后去洗手间用热水洗手暖和一下，图啥，简直  浪费资源，毫无意义，钱多 烧  度 好吗？ 上海,1,-1
1087,3002,3002,3691,_说梦话_抓梦脚,2019年07月15日 16:35  来自 iPhone客户端,请 病假    实 扛 住 一出大厦 门 太阳底下感受到极剧温差才知道 可能 被冻傻  压根儿没觉得 面空调开得有多低 回家路上反正两股战战，头晕眼花，大腿关节感觉被人卸下来 一样，两腿乃至浑身酸软乏力 肚子疼 常规操作 尽管  两点多 烈 下面，,1,-1
1088,3006,3006,3695,外婆家,2019年07月15日 15:51  来自 微博 weibo.com,看到窗外闷热 空气 算坐 空调  还 超想来一杯“香橙百香水果茶”,1,1
1089,3007,3007,3696,天天不知道1111,2019年07月15日 15:47  来自 nova4自拍极点全面屏,又到   蒸桑拿 时候， 好想 空调呀,1,-1
1090,3008,3008,3697,Faye匠,2019年07月15日 15:47  来自 iPhone客户端,所以  没有冷到骨头痛 空调，好感动,1,1
1091,3009,3009,3698,尚半仙ai呆呆英,2019年07月15日 15:47  来自 iPhone客户端,空调坏 这个天气， 中暑 节奏 重庆,1,-1
1092,3010,3010,3699,杜润许晓玲,2019年07月15日 15:42  来自 同步圈APP,外面 度， 开 台空调还 度 烤肉,1,-1
1093,3011,3011,3700,myhalfwrittenstory,2019年07月15日 15:36  来自 微博 weibo.com,笑死  ， 们人事部区域 空调跟老板  空调 同 ， 们外边人多，容易热，老板 比较空，很冷  知道哪个同事把空调调到 度 ，老板冷到 行出来调，看见 度，带 有点气愤 哭腔 “拜托 们 ，  开那么低，  冷死 行 行”,1,-1
1094,3013,3013,3703,isqzayxtloxs3s,2019年07月15日 15:21  来自 爱不释手的iPhone 7,这么大  ，这么热 天，明明有两台空调， 开一台， 干坐  满头大汗，一问，竟然有三个人跟  好冷？？ 从赤道来 ？？这么抗热？？,1,-1
1095,3014,3014,3704,___Jingnice___,2019年07月15日 15:15  来自 HUAWEI Mate 10,心 又有点难受，   开 空调用 电脑和手机，刚刚去新房看 多岁 大叔还 拉沙子和水泥， 好受,1,-1
1096,3015,3015,3705,-keke号,2019年07月15日 15:14  来自 前置双摄vivo X9s,被 空调吹 头晕脑涨,1,-1
1097,3016,3016,3706,我要吃桃儿,2019年07月15日 15:02  来自 你的iPhone 7,这几天多云超级闷热自从   空调修好 门  出 想赖  这一亩三分地吹空调,1,1
1098,3019,3019,3709,tinalingedingding,2019年07月15日 14:52  来自 iPhone客户端,空调坏    还  坐几小时 热到失智 热到自燃,1,-1
1099,3020,3020,3710,每天爆亲小狗二十五口,2019年07月15日 14:48  来自 iPhone客户端,到 直接惊 嘛 怎么会有人开 ° 空调 给 叉出去,1,-1
1100,3022,3022,3712,Mirain,2019年07月15日 14:42  来自 iPhone客户端,空调坏 ，于 发 把扇子自己扇,1,-1
1101,3024,3024,3714,Henriettaka,2019年07月15日 14:34  来自 iPhone客户端,空调坏 ，心静自然凉   🙄,1,-1
1102,3026,3026,3716,猫猫_Kathy,2019年07月15日 14:25  来自 荣耀V9 我想要的快,开 空调之后  艾玛，冻死,1,-1
1103,3027,3027,3717,西湖雪舞,2019年07月15日 14:14  来自 微博 weibo.com,因为上午开会 穿衬衫，所以 想 想没带外套出门结果下午回 果然被空调吹成冰雕,1,-1
1104,3030,3030,3721,默写一百次,2019年07月15日 13:51  来自 iPhone客户端,空调坏啦 热死个狼啦 怎么还 来修理 ？？,1,-1
1105,3031,3031,3722,积极退休的网友,2019年07月15日 13:43  来自 iPhone客户端,没有空调  令人窒息,1,-1
1106,3032,3032,3724,罗小罗好同志,2019年07月15日 13:37  来自 惊喜不断的iPhone X,空调效果嫌好 每到夏天 冻 瑟瑟发抖 南通,1,-1
1107,3034,3034,3727,还是找到你了,2019年07月15日 13:20  来自 iPhone客户端,空调坏   热到中暑,1,-1
1108,3035,3035,3728,用户1159329137,2019年07月15日 13:19  来自 iPhone客户端,度， 点多到 觉得好像有点热 ，正 想没有人 开空调挺好，正 这时有人联系工作回来 ，刚才去别 屋开空调好舒服呀，咱们 开开吧  们果断出去散步 ，回来后 知 空调凉还 喝  点水凉（水 热度 够 ），结果肚子痛  记住眀 可 用来 ，本来可以自由 何必受罪,1,-1
1109,3037,3037,3730,馅多多包子,2019年07月15日 13:06  来自 iPhone客户端,中央空调哄哄 响，与 相距有 米，还有隔断 阻隔  吃饭时 还 能知道， 吧唧嘴 声音真 无敌姑娘，  家教真好,1,-1
1110,3039,3039,3732,是诗敏啊哈,2019年07月15日 12:45  来自 Redmi K20 Pro 真旗舰,总 每 空调十八九度，真 醉  导致 们另几个‘瘦瘦女孩’每次 这个  瑟瑟发抖～本 怕吹空调  ，光 外搭感觉 够 ，尤其 午睡 时候，怕  带 小被子来 (~_~;),1,-1
1111,3044,3044,3737,我早就死在你手里了,2019年07月15日 12:17  来自 iPhone客户端,哈  活 啦 天气 度下 大雨还没风闷热天气 空调 坏啦已经  穿衣蒸桑拿一上午啦还有一下午呐,1,-1
1112,3045,3045,3738,Panda__Who,2019年07月15日 12:05  来自 iPhone客户端,光照 足有空调适合养玉露,1,1
1113,3047,3047,3740,冉冉慢悠悠,2019年07月15日 11:55  来自 荣耀20,今 迷惑 小姐姐们裹 小毯子冷得瑟瑟发抖  愿意调高空调温度 感觉 又 被冻发烧,1,-1
1114,3050,3050,3743,不止时七,2019年07月15日 11:28  来自 微博轻享版,医院太抠搜 ，医生  没空调,1,-1
1115,3055,3055,3748,CQQ就是CQQ,2019年07月15日 11:00  来自 iPhone客户端,空调好冷，冻 脑壳疼,1,-1
1116,3059,3059,3752,PbGdhhusy,2019年07月15日 10:37  来自 vivo X23 AI非凡摄影,好绝 太绝   有一老姐姐 身子骨弱 吹 得风湖南 夏天 她 开空调   开风扇她甚至还长袖外套加长裤 另外一位老姐实 忍 住开 空调没多久这位身子弱 老姐 开始抱怨有冷风脚凉然后顺手 把 对准 吹  根本吹  她  开 一档 风扇 给关   快融化  希望她,1,-1
